ID_transcript	ID_gene	Max_median_expression
ENST00000578474.1	ENSG00000264857.1	0.0
ENST00000579251.1	ENSG00000264859.5	1.17
ENST00000583706.5	ENSG00000264859.5	1.51
ENST00000580671.1	ENSG00000264860.1	0.35
ENST00000578050.2	ENSG00000264862.2	0.0
ENST00000579844.1	ENSG00000264864.1	0.0
ENST00000580057.1	ENSG00000264869.1	0.0
ENST00000441958.2	ENSG00000264874.1	0.0
ENST00000582531.1	ENSG00000264876.1	0.75
ENST00000582087.2	ENSG00000264879.2	0.0
ENST00000581690.1	ENSG00000264880.1	0.0
ENST00000577266.1	ENSG00000264881.1	0.0
ENST00000578214.1	ENSG00000264885.1	2.755
ENST00000582696.1	ENSG00000264892.1	0.0
ENST00000581917.1	ENSG00000264895.1	0.15
ENST00000577308.1	ENSG00000264897.1	0.0
ENST00000584070.1	ENSG00000264901.1	0.0
ENST00000578890.1	ENSG00000264902.1	0.0
ENST00000577654.1	ENSG00000264906.1	0.0
ENST00000584963.1	ENSG00000264907.1	0.0
ENST00000579267.2	ENSG00000264910.2	0.2
ENST00000582910.1	ENSG00000264911.1	0.0
ENST00000579285.1	ENSG00000264914.1	1.62
ENST00000580184.1	ENSG00000264914.1	2.17
ENST00000580835.2	ENSG00000264916.2	0.0
ENST00000577279.1	ENSG00000264920.1	2.31
ENST00000580459.1	ENSG00000264920.1	0.71
ENST00000582787.1	ENSG00000264920.1	37.46
ENST00000583532.1	ENSG00000264922.1	0.0
ENST00000583782.1	ENSG00000264924.1	1.9
ENST00000578143.1	ENSG00000264926.1	0.0
ENST00000584626.1	ENSG00000264930.1	0.0
ENST00000585238.1	ENSG00000264931.1	0.0
ENST00000578640.1	ENSG00000264932.3	1.0350000000000001
ENST00000582519.2	ENSG00000264933.2	0.0
ENST00000582152.1	ENSG00000264934.1	0.0
ENST00000581636.1	ENSG00000264937.1	1.815
ENST00000580533.1	ENSG00000264940.4	0.0
ENST00000620446.1	ENSG00000264940.4	0.0
ENST00000625845.1	ENSG00000264940.4	0.0
ENST00000579189.1	ENSG00000264941.1	0.0
ENST00000582245.1	ENSG00000264943.1	1.18
ENST00000578512.1	ENSG00000264947.1	0.0
ENST00000577545.1	ENSG00000264954.1	3.01
ENST00000580942.1	ENSG00000264954.1	0.82
ENST00000577956.1	ENSG00000264956.1	0.88
ENST00000578881.1	ENSG00000264956.1	3.5
ENST00000579299.2	ENSG00000264958.2	0.0
ENST00000584535.1	ENSG00000264961.1	0.0
ENST00000577855.2	ENSG00000264963.2	0.0
ENST00000584509.1	ENSG00000264964.1	1.6
ENST00000578766.1	ENSG00000264966.1	0.0
ENST00000578478.1	ENSG00000264968.1	5.69
ENST00000578802.1	ENSG00000264968.1	3.89
ENST00000582263.1	ENSG00000264968.1	2.16
ENST00000578745.1	ENSG00000264970.1	0.28
ENST00000577786.1	ENSG00000264971.1	0.0
ENST00000577469.1	ENSG00000264974.1	0.0
ENST00000579990.1	ENSG00000264975.1	0.0
ENST00000483714.3	ENSG00000264978.2	0.0
ENST00000583272.1	ENSG00000264979.1	0.0
ENST00000578659.1	ENSG00000264981.1	0.21
ENST00000579580.1	ENSG00000264982.1	0.0
ENST00000579525.1	ENSG00000264984.1	0.0
ENST00000583547.2	ENSG00000264985.2	0.1
ENST00000583712.2	ENSG00000264985.2	0.08
ENST00000583139.1	ENSG00000264986.1	0.0
ENST00000579438.1	ENSG00000264990.1	0.94
ENST00000585078.1	ENSG00000264994.1	0.0
ENST00000584451.1	ENSG00000264997.1	0.0
ENST00000580047.1	ENSG00000264999.1	0.0
ENST00000584542.1	ENSG00000265000.1	0.34
ENST00000584268.1	ENSG00000265003.1	0.0
ENST00000581970.1	ENSG00000265005.1	0.0
ENST00000581194.1	ENSG00000265007.1	0.0
ENST00000582233.1	ENSG00000265008.1	1.07
ENST00000579037.1	ENSG00000265010.1	0.18
ENST00000577972.1	ENSG00000265014.1	0.0
ENST00000581653.1	ENSG00000265015.1	0.0
ENST00000581666.1	ENSG00000265015.1	0.37
ENST00000585227.6	ENSG00000265018.6	17.95
ENST00000603888.2	ENSG00000265018.6	1.9
ENST00000584728.1	ENSG00000265019.1	0.56
ENST00000580344.1	ENSG00000265028.1	0.0
ENST00000581165.1	ENSG00000265031.1	0.0
ENST00000584590.2	ENSG00000265033.2	1.96
ENST00000581948.1	ENSG00000265038.1	0.0
ENST00000579001.1	ENSG00000265041.1	0.44
ENST00000577309.1	ENSG00000265043.1	0.16
ENST00000585025.1	ENSG00000265046.1	0.39
ENST00000585292.2	ENSG00000265052.2	0.0
ENST00000579629.1	ENSG00000265055.1	2.73
ENST00000584047.1	ENSG00000265055.1	3.92
ENST00000581352.1	ENSG00000265056.1	0.0
ENST00000585007.1	ENSG00000265057.1	0.0
ENST00000582808.1	ENSG00000265060.1	0.44
ENST00000583761.1	ENSG00000265060.1	0.0
ENST00000577260.1	ENSG00000265061.1	0.0
ENST00000583200.1	ENSG00000265064.1	0.0
ENST00000584722.1	ENSG00000265069.1	0.38
ENST00000582536.1	ENSG00000265073.1	0.0
ENST00000584779.1	ENSG00000265073.1	0.0
ENST00000584551.1	ENSG00000265075.1	0.0
ENST00000584239.2	ENSG00000265078.2	3.21
ENST00000578066.1	ENSG00000265083.1	0.0
ENST00000580817.1	ENSG00000265089.1	0.0
ENST00000579933.1	ENSG00000265091.5	0.05
ENST00000581170.5	ENSG00000265091.5	0.0
ENST00000582855.1	ENSG00000265092.1	0.0
ENST00000584467.2	ENSG00000265093.2	0.0
ENST00000579049.1	ENSG00000265094.1	0.0
ENST00000578296.1	ENSG00000265095.1	0.14
ENST00000577521.1	ENSG00000265096.1	4.925
ENST00000581579.1	ENSG00000265096.1	13.265
ENST00000578589.1	ENSG00000265097.1	0.0
ENST00000578635.3	ENSG00000265098.3	0.0
ENST00000584708.1	ENSG00000265099.1	0.97
ENST00000577698.1	ENSG00000265100.1	1.11
ENST00000580639.1	ENSG00000265101.1	0.85
ENST00000585264.1	ENSG00000265102.1	0.0
ENST00000430508.1	ENSG00000265107.2	0.82
ENST00000579774.2	ENSG00000265107.2	1.39
ENST00000621517.1	ENSG00000265107.2	17.759999999999998
ENST00000580859.1	ENSG00000265110.1	0.0
ENST00000580744.1	ENSG00000265112.1	0.0
ENST00000562422.1	ENSG00000265113.1	0.0
ENST00000577879.1	ENSG00000265114.1	3.54
ENST00000584863.1	ENSG00000265115.1	0.76
ENST00000578021.5	ENSG00000265118.5	0.0
ENST00000578584.5	ENSG00000265118.5	2.04
ENST00000581884.1	ENSG00000265118.5	0.0
ENST00000584948.1	ENSG00000265118.5	0.03
ENST00000584075.1	ENSG00000265121.1	0.26
ENST00000585129.2	ENSG00000265123.2	0.0
ENST00000578602.1	ENSG00000265125.5	0.55
ENST00000579896.5	ENSG00000265125.5	0.49
ENST00000579975.1	ENSG00000265125.5	0.47
ENST00000579897.1	ENSG00000265126.1	0.19
ENST00000585251.1	ENSG00000265128.1	1.73
ENST00000577414.1	ENSG00000265134.1	0.0
ENST00000581367.1	ENSG00000265135.1	0.0
ENST00000581815.1	ENSG00000265136.1	0.46
ENST00000584920.3	ENSG00000265137.3	0.0
ENST00000580360.1	ENSG00000265139.1	3.14
ENST00000577203.1	ENSG00000265140.1	0.0
ENST00000583026.2	ENSG00000265141.2	0.0
ENST00000577659.1	ENSG00000265142.8	1.37
ENST00000581072.5	ENSG00000265142.8	3.49
ENST00000581613.1	ENSG00000265142.8	1.24
ENST00000584298.1	ENSG00000265144.1	0.0
ENST00000579969.1	ENSG00000265145.1	0.0
ENST00000578025.5	ENSG00000265148.5	3.76
ENST00000578334.5	ENSG00000265148.5	0.0
ENST00000579527.5	ENSG00000265148.5	0.2
ENST00000579859.1	ENSG00000265148.5	1.0
ENST00000580022.5	ENSG00000265148.5	0.97
ENST00000580515.5	ENSG00000265148.5	0.21
ENST00000580633.5	ENSG00000265148.5	0.0
ENST00000582348.1	ENSG00000265148.5	0.09
ENST00000583826.5	ENSG00000265148.5	0.0
ENST00000583841.1	ENSG00000265148.5	0.08
ENST00000585236.5	ENSG00000265148.5	0.03
ENST00000584249.1	ENSG00000265154.1	0.0
ENST00000583900.1	ENSG00000265158.1	1.39
ENST00000585232.1	ENSG00000265158.1	0.36
ENST00000581891.1	ENSG00000265160.1	0.0
ENST00000579752.1	ENSG00000265163.1	4.17
ENST00000581814.1	ENSG00000265164.1	0.0
ENST00000582802.1	ENSG00000265165.1	0.0
ENST00000585189.1	ENSG00000265168.1	17.835
ENST00000582817.2	ENSG00000265170.2	0.0
ENST00000578394.1	ENSG00000265172.1	0.0
ENST00000582386.1	ENSG00000265174.1	0.0
ENST00000580198.1	ENSG00000265176.1	0.0
ENST00000580969.1	ENSG00000265178.1	0.0
ENST00000577358.1	ENSG00000265179.6	0.38
ENST00000580612.1	ENSG00000265179.6	0.0
ENST00000581719.2	ENSG00000265179.6	1.23
ENST00000582921.5	ENSG00000265179.6	0.51
ENST00000577799.1	ENSG00000265180.1	0.0
ENST00000582457.1	ENSG00000265181.1	0.0
ENST00000580060.1	ENSG00000265182.1	0.09
ENST00000577988.2	ENSG00000265185.5	4.47
ENST00000617128.1	ENSG00000265185.5	0.0
ENST00000631292.1	ENSG00000265185.5	0.0
ENST00000580230.1	ENSG00000265188.1	2.365
ENST00000577813.1	ENSG00000265190.6	8.475
ENST00000583448.2	ENSG00000265190.6	0.095
ENST00000583874.5	ENSG00000265190.6	0.96
ENST00000583911.5	ENSG00000265190.6	1.085
ENST00000585281.5	ENSG00000265190.6	102.0
ENST00000602274.1	ENSG00000265190.6	0.12
ENST00000602877.1	ENSG00000265190.6	19.62
ENST00000611843.4	ENSG00000265190.6	0.745
ENST00000579521.1	ENSG00000265193.1	0.0
ENST00000581788.1	ENSG00000265194.1	1.82
ENST00000579909.1	ENSG00000265195.1	0.0
ENST00000584153.1	ENSG00000265201.1	0.0
ENST00000584701.1	ENSG00000265203.1	0.14
ENST00000578443.1	ENSG00000265204.1	0.48
ENST00000578819.1	ENSG00000265205.1	1.33
ENST00000579003.1	ENSG00000265206.5	36.05
ENST00000578325.1	ENSG00000265210.1	0.0
ENST00000579779.1	ENSG00000265213.1	0.0
ENST00000578980.1	ENSG00000265214.1	0.0
ENST00000578705.1	ENSG00000265215.1	0.0
ENST00000579862.1	ENSG00000265217.1	0.17
ENST00000577938.1	ENSG00000265218.1	0.0
ENST00000584131.1	ENSG00000265218.1	0.76
ENST00000584959.1	ENSG00000265218.1	2.72
ENST00000578408.1	ENSG00000265222.1	0.44
ENST00000579940.1	ENSG00000265226.1	0.0
ENST00000578957.1	ENSG00000265227.1	0.0
ENST00000580930.1	ENSG00000265233.1	0.0
ENST00000584275.1	ENSG00000265236.1	0.0
ENST00000582487.1	ENSG00000265237.1	0.0
ENST00000584299.1	ENSG00000265240.1	0.0
ENST00000369307.4	ENSG00000265241.6	57.91
ENST00000484825.1	ENSG00000265241.6	3.75
ENST00000498663.5	ENSG00000265241.6	7.095000000000001
ENST00000583313.6	ENSG00000265241.6	17.13
ENST00000632040.1	ENSG00000265241.6	0.26
ENST00000632555.1	ENSG00000265241.6	27.06
ENST00000633781.1	ENSG00000265241.6	0.0
ENST00000634130.1	ENSG00000265241.6	12.36
ENST00000634161.1	ENSG00000265241.6	1.32
ENST00000584002.1	ENSG00000265243.1	0.0
ENST00000581944.1	ENSG00000265246.1	1.18
ENST00000584349.1	ENSG00000265247.1	0.0
ENST00000582598.1	ENSG00000265251.1	0.0
ENST00000581997.1	ENSG00000265252.1	0.0
ENST00000578505.1	ENSG00000265253.1	0.0
ENST00000580714.1	ENSG00000265254.1	11.66
ENST00000578850.1	ENSG00000265257.5	0.0
ENST00000579126.5	ENSG00000265257.5	0.0
ENST00000584128.1	ENSG00000265258.1	0.0
ENST00000464966.3	ENSG00000265260.2	0.0
ENST00000583058.1	ENSG00000265261.1	0.04
ENST00000580149.1	ENSG00000265262.1	0.21
ENST00000581122.1	ENSG00000265263.1	0.55
ENST00000584594.1	ENSG00000265265.1	0.99
ENST00000579576.2	ENSG00000265272.2	0.0
ENST00000581802.1	ENSG00000265273.1	0.23
ENST00000580789.1	ENSG00000265279.1	0.06
ENST00000583472.1	ENSG00000265281.1	0.0
ENST00000584608.1	ENSG00000265282.1	0.27
ENST00000579149.1	ENSG00000265284.1	0.0
ENST00000579019.2	ENSG00000265287.2	2.85
ENST00000583250.1	ENSG00000265289.1	0.28
ENST00000582316.1	ENSG00000265291.1	0.0
ENST00000579304.2	ENSG00000265293.2	0.16
ENST00000581547.1	ENSG00000265296.1	0.19
ENST00000583145.1	ENSG00000265298.1	56.05
ENST00000584780.1	ENSG00000265301.1	0.0
ENST00000577660.1	ENSG00000265303.1	3.73
ENST00000581972.1	ENSG00000265304.1	0.0
ENST00000585001.1	ENSG00000265306.1	0.0
ENST00000577478.1	ENSG00000265313.5	0.0
ENST00000584262.5	ENSG00000265313.5	0.0
ENST00000578752.1	ENSG00000265315.1	0.57
ENST00000577527.1	ENSG00000265316.1	0.1
ENST00000582819.2	ENSG00000265319.2	0.0
ENST00000584745.1	ENSG00000265321.1	0.0
ENST00000584700.1	ENSG00000265322.1	0.0
ENST00000585204.2	ENSG00000265327.2	0.0
ENST00000584917.1	ENSG00000265328.1	0.0
ENST00000581569.1	ENSG00000265331.1	0.0
ENST00000577367.1	ENSG00000265333.1	0.0
ENST00000580873.1	ENSG00000265334.1	0.0
ENST00000577227.1	ENSG00000265337.1	0.1
ENST00000580232.1	ENSG00000265340.1	0.1
ENST00000578226.1	ENSG00000265342.1	0.43
ENST00000583467.1	ENSG00000265345.1	0.0
ENST00000584984.1	ENSG00000265347.1	0.0
ENST00000584676.1	ENSG00000265349.1	0.0
ENST00000580323.1	ENSG00000265352.1	1.26
ENST00000583756.1	ENSG00000265352.1	0.46
ENST00000584810.1	ENSG00000265352.1	0.77
ENST00000580018.3	ENSG00000265354.3	95.77
ENST00000583498.1	ENSG00000265355.1	0.0
ENST00000636421.1	ENSG00000265356.2	0.0
ENST00000584016.1	ENSG00000265357.1	0.0
ENST00000579136.1	ENSG00000265359.1	0.0
ENST00000583339.3	ENSG00000265366.6	0.0
ENST00000630097.2	ENSG00000265366.6	1.15
ENST00000631118.2	ENSG00000265366.6	0.83
ENST00000577752.1	ENSG00000265368.1	0.0
ENST00000579458.1	ENSG00000265369.3	1.95
ENST00000580643.1	ENSG00000265370.1	0.0
ENST00000577898.1	ENSG00000265372.1	0.0
ENST00000581748.2	ENSG00000265373.2	0.0
ENST00000583148.1	ENSG00000265374.1	0.0
ENST00000578358.1	ENSG00000265375.1	0.0
ENST00000580653.1	ENSG00000265376.1	0.0
ENST00000581634.1	ENSG00000265378.1	0.0
ENST00000578740.1	ENSG00000265380.1	0.0
ENST00000582872.2	ENSG00000265386.2	0.0
ENST00000582559.2	ENSG00000265388.2	0.0
ENST00000585029.1	ENSG00000265390.1	0.0
ENST00000585139.1	ENSG00000265392.1	0.0
ENST00000580385.1	ENSG00000265393.1	4.28
ENST00000582938.1	ENSG00000265394.1	1.39
ENST00000581277.1	ENSG00000265395.1	0.0
ENST00000581957.1	ENSG00000265396.1	0.0
ENST00000580139.1	ENSG00000265399.1	2.29
ENST00000585228.1	ENSG00000265400.1	0.0
ENST00000583934.1	ENSG00000265401.1	366.8
ENST00000578420.1	ENSG00000265402.1	0.0
ENST00000584846.1	ENSG00000265407.1	0.0
ENST00000566869.1	ENSG00000265408.1	0.52
ENST00000579044.1	ENSG00000265411.1	0.57
ENST00000578897.1	ENSG00000265413.1	2.93
ENST00000577678.1	ENSG00000265415.1	0.47
ENST00000579735.1	ENSG00000265417.1	0.69
ENST00000580325.1	ENSG00000265418.1	0.0
ENST00000579234.1	ENSG00000265420.1	0.0
ENST00000581837.1	ENSG00000265421.1	0.0
ENST00000581646.1	ENSG00000265422.1	0.0
ENST00000583734.1	ENSG00000265423.1	0.0
ENST00000577835.1	ENSG00000265425.1	0.0
ENST00000580084.1	ENSG00000265428.1	0.0
ENST00000577987.3	ENSG00000265429.3	0.0
ENST00000580634.1	ENSG00000265432.1	0.0
ENST00000580126.1	ENSG00000265433.1	0.0
ENST00000579680.1	ENSG00000265435.1	0.0
ENST00000584979.1	ENSG00000265437.1	0.0
ENST00000580735.2	ENSG00000265439.2	0.0
ENST00000582572.1	ENSG00000265442.1	0.0
ENST00000582841.1	ENSG00000265443.1	0.21
ENST00000578268.1	ENSG00000265444.1	0.0
ENST00000579159.1	ENSG00000265445.1	0.53
ENST00000580432.1	ENSG00000265450.1	0.0
ENST00000577914.1	ENSG00000265451.1	0.76
ENST00000581338.1	ENSG00000265452.1	0.0
ENST00000584490.1	ENSG00000265453.1	0.0
ENST00000584290.1	ENSG00000265456.1	0.0
ENST00000578344.1	ENSG00000265458.1	0.64
ENST00000579095.1	ENSG00000265458.1	1.13
ENST00000579400.6	ENSG00000265460.6	2.0
ENST00000580264.1	ENSG00000265460.6	11.72
ENST00000581433.1	ENSG00000265462.1	0.0
ENST00000585270.1	ENSG00000265465.1	0.0
ENST00000581517.1	ENSG00000265469.1	0.0
ENST00000580207.1	ENSG00000265470.1	0.0
ENST00000577280.1	ENSG00000265472.1	3.09
ENST00000577325.1	ENSG00000265474.1	5.2
ENST00000582120.1	ENSG00000265477.1	0.0
ENST00000584957.2	ENSG00000265478.2	0.78
ENST00000579700.1	ENSG00000265479.6	6.79
ENST00000584900.5	ENSG00000265479.6	0.41
ENST00000636308.1	ENSG00000265479.6	6.82
ENST00000577198.5	ENSG00000265480.5	13.38
ENST00000578578.5	ENSG00000265480.5	0.0
ENST00000581956.1	ENSG00000265480.5	2.84
ENST00000585052.1	ENSG00000265483.1	0.0
ENST00000581940.1	ENSG00000265484.1	0.66
ENST00000577994.5	ENSG00000265485.5	0.64
ENST00000583558.1	ENSG00000265485.5	0.0
ENST00000491887.3	ENSG00000265486.2	0.0
ENST00000577704.1	ENSG00000265487.1	0.0
ENST00000584772.1	ENSG00000265489.1	0.9
ENST00000580007.1	ENSG00000265490.1	2.38
ENST00000539368.2	ENSG00000265491.4	6.96
ENST00000582693.4	ENSG00000265491.4	12.8
ENST00000580134.1	ENSG00000265494.1	0.05
ENST00000581232.1	ENSG00000265496.5	4.13
ENST00000581101.1	ENSG00000265499.1	0.0
ENST00000580405.1	ENSG00000265503.1	0.0
ENST00000582552.1	ENSG00000265507.1	0.0
ENST00000585278.1	ENSG00000265510.1	0.0
ENST00000582325.1	ENSG00000265511.1	5.13
ENST00000579141.1	ENSG00000265514.1	0.92
ENST00000583985.1	ENSG00000265514.1	0.57
ENST00000582780.1	ENSG00000265519.1	6.02
ENST00000584165.1	ENSG00000265520.1	0.0
ENST00000578045.1	ENSG00000265521.1	0.0
ENST00000580964.1	ENSG00000265526.1	0.0
ENST00000583739.1	ENSG00000265527.1	0.0
ENST00000579737.3	ENSG00000265531.3	2.15
ENST00000583687.1	ENSG00000265533.1	0.04
ENST00000583379.2	ENSG00000265535.2	0.44
ENST00000580374.1	ENSG00000265537.1	0.0
ENST00000578133.1	ENSG00000265538.1	0.0
ENST00000581178.1	ENSG00000265539.1	0.0
ENST00000583907.1	ENSG00000265541.1	0.0
ENST00000580960.1	ENSG00000265542.5	0.63
ENST00000581805.5	ENSG00000265542.5	0.52
ENST00000579745.1	ENSG00000265544.1	2.03
ENST00000579720.1	ENSG00000265545.1	0.45
ENST00000578936.1	ENSG00000265547.1	2.94
ENST00000578129.1	ENSG00000265552.1	0.1
ENST00000582470.1	ENSG00000265554.1	0.18
ENST00000580659.1	ENSG00000265555.1	0.0
ENST00000583863.1	ENSG00000265556.1	4.8
ENST00000581555.1	ENSG00000265558.1	0.0
ENST00000577769.2	ENSG00000265559.2	0.38
ENST00000579691.2	ENSG00000265561.2	0.0
ENST00000584447.1	ENSG00000265564.1	0.0
ENST00000584253.1	ENSG00000265565.1	0.0
ENST00000577229.2	ENSG00000265566.2	0.39
ENST00000433967.2	ENSG00000265567.1	0.21
ENST00000583470.1	ENSG00000265574.1	0.43
ENST00000584727.1	ENSG00000265579.1	5.155
ENST00000585195.1	ENSG00000265584.1	0.0
ENST00000579723.1	ENSG00000265588.1	0.0
ENST00000431216.5	ENSG00000265590.9	0.0
ENST00000553001.1	ENSG00000265590.9	3.36
ENST00000583151.1	ENSG00000265593.1	0.0
ENST00000577874.1	ENSG00000265595.1	0.0
ENST00000582606.1	ENSG00000265596.1	0.0
ENST00000582433.1	ENSG00000265598.1	0.0
ENST00000584480.1	ENSG00000265599.1	0.0
ENST00000577305.1	ENSG00000265606.1	0.0
ENST00000579784.1	ENSG00000265612.1	0.0
ENST00000582638.1	ENSG00000265614.1	0.0
ENST00000581228.1	ENSG00000265617.1	0.0
ENST00000577850.1	ENSG00000265618.1	1.38
ENST00000579145.1	ENSG00000265623.1	0.0
ENST00000582881.1	ENSG00000265625.1	1.83
ENST00000582716.1	ENSG00000265626.1	0.0
ENST00000585063.2	ENSG00000265630.2	1.61
ENST00000577336.1	ENSG00000265631.1	0.0
ENST00000579753.1	ENSG00000265635.1	0.0
ENST00000581877.1	ENSG00000265639.1	0.0
ENST00000584497.1	ENSG00000265641.1	0.0
ENST00000583991.1	ENSG00000265643.1	0.0
ENST00000579769.1	ENSG00000265644.1	0.46
ENST00000581294.2	ENSG00000265646.2	0.43
ENST00000582185.2	ENSG00000265648.2	0.0
ENST00000584402.1	ENSG00000265653.1	0.0
ENST00000578583.1	ENSG00000265656.1	0.15
ENST00000583423.1	ENSG00000265657.1	0.0
ENST00000580266.6	ENSG00000265658.6	0.0
ENST00000580266.6_PAR_Y	ENSG00000265658.6_PAR_Y	0.0
ENST00000583819.1	ENSG00000265660.1	0.0
ENST00000579138.1	ENSG00000265664.1	0.0
ENST00000581080.1	ENSG00000265666.1	6.26
ENST00000584644.1	ENSG00000265669.1	0.0
ENST00000583580.1	ENSG00000265670.1	0.0
ENST00000582554.1	ENSG00000265671.1	2.51
ENST00000584178.1	ENSG00000265673.1	0.0
ENST00000580952.2	ENSG00000265675.2	0.0
ENST00000579979.1	ENSG00000265678.1	8.34
ENST00000578528.1	ENSG00000265681.7	2.26
ENST00000578532.5	ENSG00000265681.7	37.5
ENST00000578966.1	ENSG00000265681.7	4.56
ENST00000579248.5	ENSG00000265681.7	24.62
ENST00000579408.5	ENSG00000265681.7	9.91
ENST00000579495.1	ENSG00000265681.7	7.17
ENST00000580210.5	ENSG00000265681.7	8.01
ENST00000580261.5	ENSG00000265681.7	3817.0
ENST00000580387.5	ENSG00000265681.7	1.37
ENST00000581091.1	ENSG00000265681.7	11.11
ENST00000581305.1	ENSG00000265681.7	8.395
ENST00000581373.5	ENSG00000265681.7	5.4350000000000005
ENST00000581741.1	ENSG00000265681.7	11.83
ENST00000582588.1	ENSG00000265681.7	36.515
ENST00000582782.5	ENSG00000265681.7	3.005
ENST00000582935.1	ENSG00000265681.7	5.5649999999999995
ENST00000583036.5	ENSG00000265681.7	45.215
ENST00000583637.5	ENSG00000265681.7	0.33
ENST00000584364.5	ENSG00000265681.7	2.86
ENST00000615479.4	ENSG00000265681.7	223.9
ENST00000615760.4	ENSG00000265681.7	0.84
ENST00000617346.4	ENSG00000265681.7	54.885
ENST00000618613.5	ENSG00000265681.7	0.37
ENST00000618619.4	ENSG00000265681.7	30.98
ENST00000578475.1	ENSG00000265682.1	0.0
ENST00000582878.1	ENSG00000265683.1	1.13
ENST00000582657.2	ENSG00000265684.2	0.0
ENST00000582106.1	ENSG00000265688.1	8.18
ENST00000583492.1	ENSG00000265688.1	3.38
ENST00000577584.1	ENSG00000265689.1	0.0
ENST00000518227.1	ENSG00000265690.7	20.85
ENST00000518753.5	ENSG00000265690.7	0.0
ENST00000523360.1	ENSG00000265690.7	0.12
ENST00000580114.5	ENSG00000265690.7	1.63
ENST00000577862.1	ENSG00000265691.1	0.0
ENST00000581489.1	ENSG00000265692.1	3.67
ENST00000577873.1	ENSG00000265693.1	0.0
ENST00000583305.1	ENSG00000265694.1	0.0
ENST00000585093.1	ENSG00000265697.1	0.53
ENST00000579888.1	ENSG00000265698.1	0.33
ENST00000583456.1	ENSG00000265699.1	0.0
ENST00000577270.1	ENSG00000265702.1	1.74
ENST00000579201.1	ENSG00000265702.1	0.4
ENST00000582564.1	ENSG00000265702.1	3.12
ENST00000584597.1	ENSG00000265702.1	0.0
ENST00000577887.1	ENSG00000265706.1	0.0
ENST00000577726.1	ENSG00000265712.1	0.0
ENST00000580031.1	ENSG00000265713.1	0.04
ENST00000579714.1	ENSG00000265717.1	1.0
ENST00000580598.1	ENSG00000265719.1	0.0
ENST00000578924.1	ENSG00000265724.1	0.0
ENST00000579460.1	ENSG00000265725.1	0.0
ENST00000478418.3	ENSG00000265727.2	0.36
ENST00000579385.1	ENSG00000265728.1	0.6
ENST00000580726.1	ENSG00000265733.1	0.0
ENST00000585271.1	ENSG00000265734.1	0.0
ENST00000581458.2	ENSG00000265735.2	0.0
ENST00000581117.1	ENSG00000265737.1	0.16
ENST00000581946.1	ENSG00000265739.1	0.0
ENST00000580597.2	ENSG00000265740.2	0.0
ENST00000579561.1	ENSG00000265743.1	1.75
ENST00000585213.1	ENSG00000265744.1	0.0
ENST00000492442.3	ENSG00000265745.2	0.0
ENST00000582280.1	ENSG00000265746.1	0.08
ENST00000579904.5	ENSG00000265749.5	1.95
ENST00000580537.1	ENSG00000265749.5	4.19
ENST00000583963.1	ENSG00000265749.5	0.3
ENST00000585181.1	ENSG00000265749.5	6.59
ENST00000583267.1	ENSG00000265750.1	2.33
ENST00000584611.1	ENSG00000265751.1	20.46
ENST00000582300.2	ENSG00000265752.2	2.66
ENST00000578948.2	ENSG00000265753.2	0.43
ENST00000584028.1	ENSG00000265758.1	0.0
ENST00000584898.1	ENSG00000265758.1	0.05
ENST00000585185.1	ENSG00000265758.1	0.0
ENST00000585316.2	ENSG00000265763.3	4.94
ENST00000591025.1	ENSG00000265763.3	0.55
ENST00000581457.1	ENSG00000265766.3	12.92
ENST00000617265.2	ENSG00000265766.3	2.13
ENST00000584693.1	ENSG00000265768.1	0.0
ENST00000581727.1	ENSG00000265775.1	0.5
ENST00000584855.1	ENSG00000265776.1	0.0
ENST00000580297.2	ENSG00000265777.2	0.0
ENST00000581996.2	ENSG00000265778.2	4.16
ENST00000613453.1	ENSG00000265778.2	7.83
ENST00000584078.1	ENSG00000265781.1	0.0
ENST00000580121.1	ENSG00000265784.1	10.81
ENST00000582962.1	ENSG00000265786.1	3.1
ENST00000582957.1	ENSG00000265787.2	13.08
ENST00000636121.1	ENSG00000265787.2	0.0
ENST00000583179.1	ENSG00000265788.1	10.53
ENST00000579077.1	ENSG00000265789.1	0.0
ENST00000578666.1	ENSG00000265790.1	2.78
ENST00000585212.1	ENSG00000265791.1	1.44
ENST00000582779.1	ENSG00000265793.1	0.0
ENST00000578389.1	ENSG00000265794.5	0.0
ENST00000581915.5	ENSG00000265794.5	0.0
ENST00000579164.6	ENSG00000265798.6	0.79
ENST00000581652.1	ENSG00000265798.6	0.1
ENST00000583112.5	ENSG00000265798.6	0.81
ENST00000583462.1	ENSG00000265799.1	0.5
ENST00000584649.1	ENSG00000265799.1	0.43
ENST00000584339.1	ENSG00000265800.1	0.5
ENST00000583643.1	ENSG00000265801.1	0.0
ENST00000581392.2	ENSG00000265802.2	0.91
ENST00000585012.1	ENSG00000265806.1	0.0
ENST00000578049.3	ENSG00000265808.3	27.23
